headline,url
The Senate Bathroom Angle,https://www.nytimes.com/2016/12/22/opinion/the-senate-bathroom-angle.html
Is Donald Trump a Threat to Democracy?,https://www.nytimes.com/2016/12/16/opinion/sunday/is-donald-trump-a-threat-to-democracy.html
Rex Tillerson’s Special Friend in the Kremlin,https://www.nytimes.com/2016/12/22/opinion/rex-tillersons-special-friend-in-the-kremlin.html
The Evangelical Scion Who Stopped Believing,https://www.nytimes.com/2016/12/29/magazine/the-evangelical-scion-who-stopped-believing.html
‘Get Out of Your Gilded Offices and Fight for Change’,https://www.nytimes.com/2016/12/17/nytnow/top-10-comments-get-out-of-your-gilded-offices-and-fight-for-change.html
Why the Democrats Lost,https://www.nytimes.com/2016/11/20/opinion/sunday/why-the-democrats-lost.html
Bill English Is Chosen as New Zealand’s Prime Minister,https://www.nytimes.com/2016/12/11/world/australia/new-zealand-bill-english-prime-minister.html
What’s on TV Tuesday: ‘Tony Bennett Celebrates 90’ and ‘The Year: 2016’,https://www.nytimes.com/2016/12/20/arts/television/whats-on-tv-tuesday-tony-bennett-celebrates-90-and-the-year-2016.html
Richard Rorty’s 1998 Book Suggested Election 2016 Was Coming,https://www.nytimes.com/2016/11/21/books/richard-rortys-1998-book-suggested-election-2016-was-coming.html
Will 2017 Be the Year of Criminal Justice Reform?,https://www.nytimes.com/2016/12/16/opinion/will-2017-be-the-year-of-criminal-justice-reform.html
Trump’s Election? Some Students Are Too Busy to Worry,https://www.nytimes.com/2016/11/23/nyregion/trumps-election-college-students.html
"Romania Set for First Female, and First Muslim, Prime Minister",https://www.nytimes.com/2016/12/21/world/europe/sevil-shhaideh-romania-prime-minister.html
"De Blasio Is Fined $48,000 for Campaign Finance Violations",https://www.nytimes.com/2016/12/15/nyregion/de-blasio-is-fined-48000-for-campaign-finance-violations.html
North Carolina’s Partisan Rift Widens in Fight Over Governor’s Powers,https://www.nytimes.com/2016/12/15/us/new-north-carolina-governor-threatens-to-sue-state-gop.html
"Obama, Trump and the Turf War That Has Come to Define the Transition",https://www.nytimes.com/2016/12/23/us/politics/obama-trump-turf-war-transition-israel.html
Trump to Accept Inauguration Funds From Corporations and Big Donors,https://www.nytimes.com/2016/11/23/us/politics/trump-inaugural-donors.html
What We&#8217;re Reading,https://news.blogs.nytimes.com/2016/12/16/what-were-reading-215/
"Ukrainian Farmers, Poised for Growth, Stumble After E.U. Deal",https://www.nytimes.com/2016/12/23/business/ukraine-eu-agriculture-eggs-trade.html
Battle Lines Turn North Carolina’s Moderation Into a Distant Memory,https://www.nytimes.com/2016/12/23/us/north-carolinas-republican-legislature-governor.html
"Trump Summons TV Figures for Private Meeting, and Lets Them Have It",https://www.nytimes.com/2016/11/21/business/media/trump-summons-tv-figures-for-private-meeting-and-lets-them-have-it.html
Departing U.N. Leader Evasive on Possible Run for President of South Korea,https://www.nytimes.com/2016/12/16/world/asia/united-nations-ban-ki-moon-south-korea-president.html
"Growth, Not Forced Equality, Saves the Poor",https://www.nytimes.com/2016/12/23/business/growth-not-forced-equality-saves-the-poor.html
"Convicted of Sodomy, Malaysian Opposition Leader Loses Bid for Freedom",https://www.nytimes.com/2016/12/14/world/asia/malaysia-anwar-ibrahim-sodomy-court.html
Remembering Franca Sozzani: A Worldview That Mattered,https://www.nytimes.com/2016/12/23/fashion/remembering-franca-sozzani-italian-vogue-editor.html
‘Duck Dynasty’ vs. ‘Modern Family’: 50 Maps of the U.S. Cultural Divide,https://www.nytimes.com/interactive/2016/12/26/upshot/duck-dynasty-vs-modern-family-television-maps.html
"‘White Nationalism,’ Explained",https://www.nytimes.com/2016/11/22/world/americas/white-nationalism-explained.html
Inside a Fake News Sausage Factory: ‘This Is All About Income’,https://www.nytimes.com/2016/11/25/world/europe/fake-news-donald-trump-hillary-clinton-georgia.html
"To Boost the Economy, Help Students First",https://www.nytimes.com/2016/12/21/opinion/to-boost-the-economy-help-students-first.html
Trump Says U.S. Would ‘Outmatch’ Rivals in a New Nuclear Arms Race,https://www.nytimes.com/2016/12/23/us/politics/trump-nuclear-arms-race-russia-united-states.html
Co-Working Spaces Add a Perk for Parents: Child Care,https://www.nytimes.com/2016/12/23/realestate/co-working-spaces-add-a-perk-for-parents-child-care.html
"Dear America, Why Did You Let Us Down?",https://www.nytimes.com/2016/12/16/opinion/dear-america-why-did-you-let-us-down.html
Why This Election Was Not About the Issues,https://www.nytimes.com/2016/11/23/upshot/this-election-was-not-about-the-issues-blame-the-candidates.html
My Mexico City Is Everyone’s Now,https://www.nytimes.com/2016/12/28/travel/mexico-city-culture-childhood-new-awakening.html
Trump’s Win Helps Carve a Path to Washington for the ‘Cajun John Wayne’,https://www.nytimes.com/2016/12/17/us/politics/louisiana-clay-higgins-congress-cajun-john-wayne.html
Have Yourself a Merry Little 2017,https://www.nytimes.com/2016/12/24/opinion/sunday/have-yourself-a-merry-little-2017.html
"Aleksei Navalny, Putin Critic, Says He’ll Run for President of Russia",https://www.nytimes.com/2016/12/13/world/europe/aleksei-navalny-putin-president-russia.html
‘This Election Changed My Mind About America’,https://www.nytimes.com/2016/11/19/nytnow/top-10-comments-this-election-changed-my-mind-about-america.html
"Aleppo, Berlin, Russia: Your Morning Briefing",https://www.nytimes.com/2016/12/19/briefing/asia-briefing.html
Stock Surge Presents Risks for the Trump Administration,https://www.nytimes.com/2016/12/15/business/dealbook/stock-surge-presents-risks-for-the-trump-administration.html
"William Hudnut, Mayor Who Transformed Indianapolis, Is Dead at 84",https://www.nytimes.com/2016/12/18/us/william-hudnut-mayor-who-transformed-indianapolis-is-dead-at-84.html
"Berlin, Russia, Tupac Shakur: Your Tuesday Evening Briefing",https://www.nytimes.com/2016/12/20/briefing/berlin-russia-tupac-shakur.html
"Berlin, Uber, Donald Trump: Your Friday Briefing",https://www.nytimes.com/2016/12/23/briefing/europe-briefing.html
A Charity Auction for Coffee With Ivanka Trump Appears to Be Canceled,https://www.nytimes.com/2016/12/16/us/politics/donald-trump-transition.html
Grand Juries Said to Hear Testimony on Inquiries Into de Blasio Fund-Raising,https://www.nytimes.com/2016/12/15/nyregion/bill-de-blasio-investigation.html
How Trump Won the Troops,https://www.nytimes.com/2016/11/25/opinion/how-trump-won-the-troops.html
Readers Debate the Merits of Social Media Before and After the Election,https://www.nytimes.com/interactive/2016/11/18/fashion/reader-comments-twitter-facebook-presidential-election.html
Alt-Right Gathering Exults in Trump Election With Nazi-Era Salute,https://www.nytimes.com/2016/11/21/us/alt-right-salutes-donald-trump.html
How Could You? 19 Questions to Ask Loved Ones Who Voted the Other Way,https://www.nytimes.com/2016/11/18/podcasts/how-could-you-19-questions-to-ask-loved-ones-who-voted-the-other-way.html
The Populism Perplex,https://www.nytimes.com/2016/11/25/opinion/the-populism-perplex.html
Commerce Dept. to Revise Growth Figures; Nike and FedEx to Announce Earnings,https://www.nytimes.com/2016/12/18/business/commerce-dept-to-revise-growth-figures-nike-and-fedex-to-announce-earnings.html
Reddit and the God Emperor of the Internet,https://www.nytimes.com/2016/11/20/opinion/sunday/reddit-and-the-god-emperor-of-the-internet.html
Glenn Beck Is Sorry About All That,https://www.nytimes.com/2016/11/27/magazine/glenn-beck-is-sorry-about-all-that.html
George Soros Pledges $10 Million to Fight Hate Crimes,https://www.nytimes.com/2016/11/22/us/politics/george-soros-hate-crimes.html
I Voted Clinton. You Voted Trump. Let’s Talk.,https://www.nytimes.com/2016/11/18/podcasts/i-voted-clinton-you-voted-trump-lets-talk.html
"Russell Westbrook, Honorary Son of Oklahoma, Calls for Unity",https://www.nytimes.com/2016/11/19/sports/basketball/russell-westbrook-oklahoma-hall-of-fame.html
Trump Slaps Back at Bill Clinton and Links Three Attacks to Terrorism,https://www.nytimes.com/2016/12/20/us/politics/donald-trump-transition.html
Donald Trump and the C.I.A.,https://www.nytimes.com/roomfordebate/2016/12/19/donald-trump-and-the-cia
"Trump May Stay at His Hotel, Not Blair House, Before Inauguration",https://www.nytimes.com/2016/12/16/us/politics/blair-house-trump-inauguration.html
"Donald Trump, Aleppo, Yahoo: Your Wednesday Evening Briefing",https://www.nytimes.com/2016/12/14/briefing/donald-trump-aleppo-yahoo.html
"A New Gilded Age, for Artists Who Would Rule Forever",https://www.nytimes.com/2016/12/22/arts/design/our-midas-moment-from-galleries-to-artisans.html
"Corrections: December 17, 2016",https://www.nytimes.com/2016/12/16/pageoneplus/corrections-december-17-2016.html
Egyptian Novelist Jailed on Obscenity Charges to Be Released,https://www.nytimes.com/2016/12/18/world/middleeast/egypt-ahmed-naji-abdel-fattah-el-sisi.html
‘The Man in the High Castle’: An Alternative America Hits Home,https://www.nytimes.com/2016/12/15/arts/television/an-alternative-america-hits-home-in-the-man-in-the-high-castle.html
Donald Trump’s Israel Ambassador Pick Is Hazardous to Peace,https://www.nytimes.com/2016/12/16/opinion/donald-trumps-israel-ambassador-pick-is-hazardous-to-peace.html
"Trump Picks Mick Mulvaney, South Carolina Congressman, as Budget Director",https://www.nytimes.com/2016/12/16/us/politics/mick-mulvaney-office-management-budget-trump.html
"Donald Trump, the Fed and You",https://www.nytimes.com/2016/12/14/opinion/donald-trump-the-fed-and-you.html
"He Won’t Actually Take Away My Insurance, Will He?",https://www.nytimes.com/2016/12/15/opinion/he-wont-actually-take-away-my-insurance-will-he.html
Donald Trump and the Bieber Doctrine,https://www.nytimes.com/2016/11/21/opinion/donald-trump-and-the-bieber-doctrine.html
Want the Scoop on Team Trump? Pay Attention to Cindy Adams,https://www.nytimes.com/2016/12/21/fashion/cindy-adams-donald-trump-new-york-post-gossip.html
Who’s Responsible When Extremists Get a Platform?,https://www.nytimes.com/2016/12/13/magazine/whos-responsible-when-extremists-get-a-platform.html
Cornerstone: The Rise and Fall of a Health Care Experiment,https://www.nytimes.com/2016/12/23/business/cornerstone-the-rise-and-fall-of-a-health-care-experiment.html
"With Streaming, Musicians and Fans Find Room to Experiment and Explore",https://www.nytimes.com/2016/12/22/arts/music/streaming-album-bon-iver-kanye-west-frank-ocean.html
How Conservative Sites Turn Celebrity Despair on Its Head,https://www.nytimes.com/2016/11/22/arts/how-conservative-sites-turn-celebrity-despair-on-its-head.html
Financial Vetting Goes Slowly for Trump’s Wealthy Cabinet Picks,https://www.nytimes.com/2016/12/22/us/politics/financial-vetting-goes-slowly-for-trumps-wealthy-cabinet-picks.html
Trump Inches Toward Naming Domestic Cabinet Members,https://www.nytimes.com/2016/11/22/us/politics/donald-trump-transition.html
Invasion of the Agency Snatchers,https://www.nytimes.com/2016/12/22/opinion/invasion-of-the-agency-snatchers.html
Not a Republican Mandate,https://www.nytimes.com/2016/11/18/opinion/not-a-republican-mandate.html
Not Your Grandmother’s Wisconsin,https://www.nytimes.com/2016/11/22/opinion/campaign-stops/not-your-grandmothers-wisconsin.html
Clinton Campaign Demands Intelligence on Possible Russian Efforts to Elect Trump,https://www.nytimes.com/2016/12/12/us/politics/donald-trump-transition.html
"Donald Trump, Aleppo, Russia: Your Monday Evening Briefing",https://www.nytimes.com/2016/12/19/briefing/donald-trump-aleppo-russia.html
Donald Trump vs. the C.I.A. on Russia,https://www.nytimes.com/2016/12/12/opinion/donald-trump-vs-the-cia-on-russia.html
Women’s March and Bikers for Trump Claim Inaugural Demonstration Spots,https://www.nytimes.com/2016/12/12/us/politics/womens-march-bikers-trump.html
"Trump’s Son, Fearing ‘Quagmire,’ to Stop Soliciting for Charity",https://www.nytimes.com/2016/12/21/us/politics/eric-trump-charity.html
Trump Won. Still Moving to Canada?,https://www.nytimes.com/2016/11/24/fashion/social-qs-donald-trump-moving-to-canada-thanksgiving-dinner-clashes.html
Warning Russia on Hacking Isn’t Enough,https://www.nytimes.com/2016/11/24/opinion/warning-russia-on-hacking-isnt-enough.html
1992 | Gwen Ifill’s Cleareyed Coverage of Bill Clinton,https://www.nytimes.com/2016/11/18/insider/1992-gwen-ifills-cleareyed-coverage-of-bill-clinton.html
"Democrats, Let Your Leaders Emerge",https://www.nytimes.com/2016/11/17/opinion/democrats-let-your-leaders-emerge.html
"On Twitter, a Battle Among Political Bots",https://www.nytimes.com/2016/12/14/arts/on-twitter-a-battle-among-political-bots.html
"Norway and China Restore Ties, 6 Years After Nobel Prize Dispute",https://www.nytimes.com/2016/12/19/world/europe/china-norway-nobel-liu-xiaobo.html
"Health Exchange Enrollment Jumps, Even as G.O.P. Pledges Repeal",https://www.nytimes.com/2016/12/21/us/health-exchange-enrollment-jumps-even-as-gop-pledges-repeal.html
"Builders Tried to Rig a Vote and Take Over a Village, U.S. Indictment Says",https://www.nytimes.com/2016/12/15/nyregion/builders-tried-to-rig-a-vote-and-take-over-a-village-us-indictment-says.html
"Aleppo, Donald Trump, EgyptAir: Your Friday Briefing",https://www.nytimes.com/2016/12/16/briefing/europe-briefing.html
E.U. Reaches Compromise With the Netherlands on Closer Ukraine Ties,https://www.nytimes.com/2016/12/15/world/europe/european-union-netherlands-ukraine.html
Art and Museums in NYC This Week,https://www.nytimes.com/2016/12/15/arts/design/art-and-museums-in-nyc-this-week.html
"Aleppo, Donald Trump, Dylann Roof: Your Thursday Evening Briefing",https://www.nytimes.com/2016/12/15/briefing/aleppo-donald-trump-dylann-roof.html
A Brazen Power Grab in North Carolina,https://www.nytimes.com/2016/12/15/opinion/a-brazen-power-grab-in-north-carolina.html
The Not-So-Silent White Majority,https://www.nytimes.com/2016/11/17/opinion/the-not-so-silent-white-majority.html
Hillary Clinton Supporters Call for Vote Recount in Battleground States,https://www.nytimes.com/2016/11/23/us/politics/vote-count-hillary-clinton-trump.html
How Republics End,https://www.nytimes.com/2016/12/19/opinion/how-republics-end.html
"When Trump Meets Tech Leaders, Jobs Will Be on the Agenda",https://www.nytimes.com/2016/12/13/technology/when-trump-meets-tech-leaders-jobs-will-be-on-the-agenda.html
"Hillary Clinton, in Emotional Speech, Implores Supporters to Keep Believing in America",https://www.nytimes.com/2016/11/17/us/politics/hillary-clinton-in-emotional-speech-implores-supporters-to-keep-believing-in-america.html
To Be or Not to Be a Dictator,https://www.nytimes.com/2016/12/13/opinion/gambias-jammeh-weighs-whether-to-be-or-not-to-be-a-dictator.html
The Farmers We Forgot,https://www.nytimes.com/2016/11/23/opinion/the-farmers-we-forgot.html
"Bloomberg Says Cities Will Fight Climate Change, With or Without Trump",https://www.nytimes.com/2016/11/23/us/politics/mike-bloomberg-donald-trump-climate-change.html
‘Identity Politics’ and Its Defenders,https://www.nytimes.com/2016/11/21/opinion/identity-politics-and-its-defenders.html
What Donald Trump Doesn’t Know About Black People,https://www.nytimes.com/2016/12/17/opinion/sunday/what-donald-trump-doesnt-know-about-black-people.html
How Have People at Your School or in Your Community Reacted to the Presidential Election?,https://www.nytimes.com/2016/11/21/learning/how-have-people-at-your-school-or-in-your-community-reacted-to-the-presidential-election.html
Senate Aims to Stop Firms From ‘Buying Up Drugs and Jacking Up Prices’,https://www.nytimes.com/2016/12/21/us/politics/prescription-drug-prices.html
The City Could Have Saved This 6-Year-Old,https://www.nytimes.com/2016/12/16/opinion/the-city-could-have-saved-this-6-year-old.html
The In-Law in the Trump Inner Circle: Jared Kushner’s Steadying Hand,https://www.nytimes.com/2016/11/20/us/politics/jared-kushner-donald-trump.html
Loretta Lynch’s Parting Message,https://www.nytimes.com/2016/12/16/opinion/loretta-lynchs-parting-message.html
"Inside the Ku Klux Klan, With an A&E Documentary Series",https://www.nytimes.com/2016/12/18/arts/television/inside-the-ku-klux-klan-with-an-ae-documentary-series.html
"For Mitt Romney, Dinner and a Kiss-Off",https://www.nytimes.com/2016/12/15/opinion/for-mitt-romney-dinner-and-a-kiss-off.html
"Reince Priebus, Normalizer in Chief",https://www.nytimes.com/2016/11/27/magazine/reince-priebus-normalizer-in-chief.html
"Postelection Harassment, Case by Case",https://www.nytimes.com/2016/11/23/us/post-trump-how-people-explain-bias-based-attacks.html
"Corrections: December 15, 2016",https://www.nytimes.com/2016/12/14/pageoneplus/corrections-december-15-2016.html
Trump Still Hasn’t Named a Democrat to His Cabinet,https://www.nytimes.com/2016/12/16/us/politics/donald-trump-appointments-democrats.html
"Aleppo, Vladimir Putin, Donald Trump: Your Weekend Briefing",https://www.nytimes.com/2016/12/18/briefing/aleppo-vladimir-putin-donald-trump.html
The Two Americas of 2016,https://www.nytimes.com/interactive/2016/11/16/us/politics/the-two-americas-of-2016.html
Book Publishers Scramble to Make Sense of Trump’s Rise to Victory,https://www.nytimes.com/2016/11/22/business/media/book-publishers-scramble-to-make-sense-of-trumps-rise-to-victory.html
Russian Cyberforgers Steal Millions a Day With Fake Sites,https://www.nytimes.com/2016/12/20/technology/forgers-use-fake-web-users-to-steal-real-ad-revenue.html
Obama in Trumpland,https://www.nytimes.com/2016/11/16/opinion/obama-in-trumpland.html
How Fake News Goes Viral: A Case Study,https://www.nytimes.com/2016/11/20/business/media/how-fake-news-spreads.html
Expect a Cozy Trump-Telecom Alliance,https://www.nytimes.com/2016/12/16/opinion/expect-a-cozy-trump-telecom-alliance.html
North Carolina Governor Signs Law Limiting Successor’s Power,https://www.nytimes.com/2016/12/16/us/pat-mccrory-roy-cooper-north-carolina.html
A Record-Setting Year in City Home Sales,https://www.nytimes.com/2016/12/23/realestate/manhattan-real-estate-2016.html
"Berlin, Russia, Donald Trump: Your Tuesday Briefing",https://www.nytimes.com/2016/12/20/briefing/us-briefing-berlin-russia-donald-trump.html
Trump Turns Staid Process Into Spectacle as Aspirants Parade to His Door,https://www.nytimes.com/2016/11/21/us/politics/trump-transition.html
The Most Talked-About Debates of 2016,https://www.nytimes.com/roomfordebate/2016/12/13/the-most-talked-about-room-for-debates-of-2016
"Corrections: December 18, 2016",https://www.nytimes.com/2016/12/17/pageoneplus/corrections-december-18-2016.html
Gathering Intelligence Is Dangerous. So Is Not Reading It.,https://www.nytimes.com/2016/12/14/opinion/gathering-intelligence-is-dangerous-so-is-not-reading-it.html
Donald Trump’s Team Shows Few Signs of Post-Election Moderation,https://www.nytimes.com/2016/11/18/us/politics/donald-trump-transition.html
Will Women Still Want to Run?,https://www.nytimes.com/2016/11/18/opinion/will-women-still-want-to-run.html
"For China’s State Media, Trump Victory Can’t Cure ‘American Disease’",https://www.nytimes.com/2016/12/14/world/asia/china-media-america-trump-election.html
How Van Jones Became a Star of the 2016 Campaign,https://www.nytimes.com/2016/11/20/fashion/van-jones-cnn-2016-presidential-election.html
"Berlin, Russia, Aleppo: Your Tuesday Briefing",https://www.nytimes.com/2016/12/20/briefing/europe-briefing.html
Patriotic Opposition to Donald Trump,https://www.nytimes.com/2016/12/12/opinion/patriotic-opposition-to-donald-trump.html
Donald Trump Drops Threat of New Hillary Clinton Investigation,https://www.nytimes.com/2016/11/22/us/politics/donald-trump-hillary-clinton-investigation.html
Sign of a Real Estate Slowdown as Queens Clock Tower Changes Hands,https://www.nytimes.com/2016/12/15/nyregion/sign-of-a-real-estate-slowdown-as-queens-clock-tower-changes-hands.html
The States That College Graduates Are Most Likely to Leave,https://www.nytimes.com/2016/11/22/upshot/the-states-that-college-graduates-are-most-likely-to-leave.html
8 New Books We Recommend This Week,https://www.nytimes.com/2016/12/15/books/review/8-new-books-we-recommend-this-week.html
The Dangers of Echo Chambers on Campus,https://www.nytimes.com/2016/12/10/opinion/sunday/the-dangers-of-echo-chambers-on-campus.html
Trump Is a Great Storyteller. We Need to Be Better.,https://www.nytimes.com/2016/12/10/opinion/sunday/trump-is-a-great-storyteller-we-need-to-be-better.html
Can Yoga Help Chase the Postelection Blues?,https://www.nytimes.com/2016/11/17/fashion/presidential-election-healing-yoga-vigils-meditation-self-care.html
Al Franken Faces Donald Trump and the Next Four Years,https://www.nytimes.com/2016/12/13/magazine/al-franken-faces-donald-trump-and-the-next-four-years.html
Mexico Doesn’t Have to Appease Trump. It Can Fight Back.,https://www.nytimes.com/2016/11/22/opinion/mexico-can-stand-up-to-trump.html
What We&#8217;re Reading,https://news.blogs.nytimes.com/2016/11/15/what-were-reading-206/
New York Today: Backstage at ‘The Nutcracker’,https://www.nytimes.com/2016/12/21/nyregion/new-york-today-backstage-at-a-nutcracker.html
What Will a Trump Presidency Mean for New York Real Estate?,https://www.nytimes.com/2016/11/20/realestate/what-will-a-trump-presidency-mean-for-new-york-real-estate.html
Filling the Supreme Court Vacancy,https://www.nytimes.com/2016/11/16/opinion/filling-the-supreme-court-vacancy.html
A Reporter Retraces His Steps Through Trump Country,https://www.nytimes.com/2016/11/16/world/americas/a-reporter-retraces-his-steps-through-trump-country.html
"As Trump Signals Climate Action Pullback, Local Leaders Push Forward",https://www.nytimes.com/2016/12/16/science/local-government-climate-change-efforts.html
"Election Themes Clash in Capra-esque Seneca Falls, Cradle of Women’s Rights",https://www.nytimes.com/2016/11/18/nyregion/election-themes-clash-in-capra-esque-seneca-falls-cradle-of-womens-rights.html
Russia Begins New Offensive in Aleppo,https://www.nytimes.com/video/world/europe/100000004769407/russia-begins-new-offensive-in-aleppo.html
White House Confirms Pre-Election Warning to Russia Over Hacking,https://www.nytimes.com/2016/11/17/us/politics/white-house-confirms-pre-election-warning-to-russia-over-hacking.html
"Donald Trump Rages, at the Wrong Target",https://www.nytimes.com/2016/11/22/opinion/donald-trump-rages-at-the-wrong-target.html
Variety Puzzle: Acrostic,https://www.nytimes.com/2016/12/10/crosswords/variety-puzzle-acrostic.html
"Fellow Trump Critics, Maybe Try a Little Listening",https://www.nytimes.com/2016/11/22/opinion/fellow-trump-critics-maybe-try-a-little-listening.html
"President Obama, Aleppo, Climate Change: Your Friday Briefing",https://www.nytimes.com/2016/12/16/briefing/us-briefing-president-obama-aleppo-climate-change.html
How to Play the Trump Stock Market Rally,https://www.nytimes.com/2016/12/09/your-money/how-to-play-the-trump-stock-market-rally.html
Democrats and Feds in Dispute on Trump’s D.C. Hotel Lease,https://www.nytimes.com/2016/12/14/us/politics/donald-trump-transition.html
"After the Election, Some Women Assert Themselves With Small Gestures",https://www.nytimes.com/2016/11/18/style/election-women-gestures.html
Daily Report: Google’s Largess Reaches Into the Heartland Unevenly,https://www.nytimes.com/2016/12/12/technology/daily-report-googles-largess-reaches-into-the-heartland-unevenly.html
"Rex Tillerson, Aleppo, Donald Trump: Your Evening Briefing",https://www.nytimes.com/2016/12/13/briefing/rex-tillerson-aleppo-donald-trump-your-evening-briefing.html
Fake News Onslaught Targets Pizzeria as Nest of Child-Trafficking,https://www.nytimes.com/2016/11/21/technology/fact-check-this-pizzeria-is-not-a-child-trafficking-site.html
"Grievances and Grumblings, Long Before Chris Christie’s Fall in Donald Trump’s Circle",https://www.nytimes.com/2016/11/21/nyregion/grievances-and-grumblings-long-before-chris-christies-fall-in-donald-trumps-circle.html
How the ‘War on Christmas’ Controversy Was Created,https://www.nytimes.com/2016/12/19/us/war-on-christmas-controversy.html
"In California, a Bastion of Red Waits for Trump to Nudge This Blue State",https://www.nytimes.com/2016/11/20/us/in-california-a-bastion-of-red-waits-for-trump-to-nudge-this-blue-state.html
What a Trump America Can Learn from a Berlusconi Italy,https://www.nytimes.com/2016/11/16/opinion/what-a-trump-america-can-learn-from-a-berlusconi-italy.html
Mayor de Blasio Vows to Shield New Yorkers From Trump’s Policies,https://www.nytimes.com/2016/11/21/nyregion/mayor-de-blasio-vows-to-shield-new-yorkers-from-trumps-policies.html
"Trump Defeated Clinton, Not Women",https://www.nytimes.com/2016/11/16/opinion/trump-defeated-clinton-not-women.html
It All Started Here,https://www.nytimes.com/interactive/2016/11/20/magazine/donald-trumps-america-new-hampshire.html
The New Sheriff in Town,https://www.nytimes.com/interactive/2016/11/20/magazine/donald-trumps-america-ohio-rick-jones.html
Secular Hollywood Quietly Courts the Faithful,https://www.nytimes.com/2016/12/24/business/media/hollywood-movies-christian-outreach.html
My Mother Saw Danger in This Election. She Crossed State Lines to Try to Stop It.,https://www.nytimes.com/interactive/2016/11/20/magazine/donald-trumps-america-virginia.html
A State That Is of Two Minds,https://www.nytimes.com/interactive/2016/11/20/magazine/donald-trumps-america-maine.html
This Land Is Your Land: Reflections From Trump’s America,https://www.nytimes.com/interactive/2016/11/20/magazine/reflections-from-donald-trumps-america.html
"Electoral College, Mosul, Zsa Zsa Gabor: Your Monday Briefing",https://www.nytimes.com/2016/12/19/briefing/us-briefing-electoral-college-mosul-zsa-zsa-gabor.html
Enthusiasm for Trump in Poland Is Tempered by Distrust of Putin,https://www.nytimes.com/2016/11/20/world/europe/poland-trump-putin.html
Yellen: Too Soon to Predict Economic Effects of Election,https://www.nytimes.com/2016/11/18/business/yellen-federal-reserve-congress.html
"Aleppo, Donald Trump, EgyptAir: Your Morning Briefing",https://www.nytimes.com/2016/12/15/briefing/asia-briefing.html
The Democrats’ Real Turnout Problem,https://www.nytimes.com/2016/11/20/opinion/sunday/the-democrats-real-turnout-problem.html
"Obama, Aleppo, Vladimir Putin: Your Friday Evening Briefing",https://www.nytimes.com/2016/12/16/briefing/obama-aleppo-vladimir-putin.html
Will Democracy Survive Trump’s Populism? Latin America May Tell Us,https://www.nytimes.com/2016/12/15/opinion/will-democracy-survive-trumps-populism-latin-america-may-tell-us.html
Trump’s Honeymoon Begins: Confidence in the Economy Is Booming,https://www.nytimes.com/2016/12/09/business/economy/donald-trump-economy-confidence-booming.html
Shock Waves a Week After the Vote,https://www.nytimes.com/2016/11/15/opinion/shock-waves-a-week-after-the-vote.html
"By Attacking the Press, Donald Trump May Be Doing It a Favor",https://www.nytimes.com/2016/12/18/business/media/by-attacking-the-press-donald-trump-may-be-doing-it-a-favor.html
"Aleppo, Donald Trump, Yahoo: Your Thursday Briefing",https://www.nytimes.com/2016/12/15/briefing/us-briefing-aleppo-donald-trump-yahoo.html
As the Democrats Lick Their Wounds,https://www.nytimes.com/2016/11/15/opinion/as-the-democrats-lick-their-wounds.html
Review: ‘Debriefing the President’ Tears Into the C.I.A.,https://www.nytimes.com/2016/12/18/books/review-debriefing-the-president-tears-into-the-cia.html
"Record Number of Journalists Jailed in 2016, Press Advocacy Group Says",https://www.nytimes.com/2016/12/13/world/europe/record-number-of-journalists-jailed-in-2016-press-advocacy-group-says.html
"David Friedman, Choice for Envoy to Israel, Is Hostile to Two-State Efforts",https://www.nytimes.com/2016/12/16/world/middleeast/david-friedman-us-ambassador-israel.html
20 Things Donald Trump Said He Wanted to Get Rid of as President,https://www.nytimes.com/interactive/2016/11/11/us/politics/what-trump-wants-to-change.html
Tragedy Made Steve Kerr See the World Beyond the Court,https://www.nytimes.com/2016/12/22/sports/basketball/steve-kerr-golden-state-warriors.html
A 12-Step Program for Responding to President-Elect Trump,https://www.nytimes.com/2016/11/17/opinion/a-12-step-program-for-responding-to-president-elect-trump.html
"Aleppo, China, Jordan: Your Morning Briefing",https://www.nytimes.com/2016/12/18/briefing/asia-briefing.html
Pax Americana Is Over,https://www.nytimes.com/2016/12/16/opinion/trumps-chinese-foreign-policy.html
"‘To Age Is a Sin’: In Blunt Speech, Madonna Confronts Bias in Various Forms",https://www.nytimes.com/2016/12/10/arts/music/madonna-billboard-awards-speech-ageism-sexism.html
"In 13 Headlines, the Drama of Election Night",https://www.nytimes.com/2016/11/17/insider/in-13-headlines-the-drama-of-election-night.html
"Stay On, for Your Country",https://www.nytimes.com/2016/11/14/opinion/stay-on-for-your-country.html
Nonprofit Journalism Groups Are Gearing Up With Flood of Donations,https://www.nytimes.com/2016/12/07/business/media/nonprofit-journalism-groups-are-gearing-up-with-flood-of-donations.html
Fixation on Fake News Overshadows Waning Trust in Real Reporting,https://www.nytimes.com/2016/11/19/business/media/exposing-fake-news-eroding-trust-in-real-reporting.html
"After a Bitter Election Season, Apps to Spread Good Cheer",https://www.nytimes.com/2016/11/17/technology/personaltech/after-a-bitter-election-season-apps-to-spread-good-cheer.html
Mark Zuckerberg and Facebook Must Defend the Truth,https://www.nytimes.com/2016/11/21/business/media/zuckerberg-and-facebook-must-defend-the-truth.html
